datetime,commission,exec_id,last_price,last_quantity,order_book_id,order_id,position_effect,side,symbol,tax,trading_datetime,transaction_cost
2014-05-05 15:00:00,1205.7576720000002,15964704670139,5.23,288183.0,600162.XSHG,15964704670383,CLOSE,SELL,香江控股,1507.1970900000001,2014-05-05 15:00:00,2712.9547620000003
2014-05-05 15:00:00,1133.6976,15964704670140,14.49,97800.0,600198.XSHG,15964704670384,CLOSE,SELL,大唐电信,1417.122,2014-05-05 15:00:00,2550.8196
2014-05-05 15:00:00,1370.886768,15964704670141,11.43,149922.0,600456.XSHG,15964704670385,CLOSE,SELL,宝钛股份,1713.60846,2014-05-05 15:00:00,3084.4952279999998
2014-05-05 15:00:00,530.057744,15964704670142,3.26,203243.0,600491.XSHG,15964704670386,CLOSE,SELL,龙元建设,662.57218,2014-05-05 15:00:00,1192.6299239999998
2014-05-05 15:00:00,1541.2217040000003,15964704670143,9.57,201309.0,600596.XSHG,15964704670387,CLOSE,SELL,新安股份,1926.5271300000002,2014-05-05 15:00:00,3467.7488340000004
2014-05-05 15:00:00,1064.2920000000001,15964704670144,4.65,286100.0,600737.XSHG,15964704670390,CLOSE,SELL,中粮糖业,1330.365,2014-05-05 15:00:00,2394.657
2014-05-05 15:00:00,1410.0192,15964704670145,3.46,509400.0,600815.XSHG,15964704670391,CLOSE,SELL,*ST厦工,1762.5240000000001,2014-05-05 15:00:00,3172.5432
2014-05-05 15:00:00,990.548,15964704670146,4.43,279500.0,000850.XSHE,15964704670394,CLOSE,SELL,华茂股份,1238.185,2014-05-05 15:00:00,2228.733
2014-05-05 15:00:00,1201.356,15964704670147,4.53,331500.0,600425.XSHG,15964704670395,CLOSE,SELL,青松建化,1501.695,2014-05-05 15:00:00,2703.051
2014-05-05 15:00:00,62.554424000000004,15964704670148,13.03,6001.0,000050.XSHE,15964704670396,CLOSE,SELL,深天马A,78.19303000000001,2014-05-05 15:00:00,140.747454
2014-05-05 15:00:00,47.287456,15964704670149,5.99,9868.0,000735.XSHE,15964704670397,CLOSE,SELL,罗牛山,59.109320000000004,2014-05-05 15:00:00,106.396776
2014-05-05 15:00:00,82.356864,15964704670150,9.84,10462.0,002477.XSHE,15964704670398,CLOSE,SELL,雏鹰退,102.94608000000001,2014-05-05 15:00:00,185.30294400000002
2014-05-05 15:00:00,322.06080000000003,15964704670151,3.0,134192.0,600006.XSHG,15964704670399,CLOSE,SELL,东风汽车,402.576,2014-05-05 15:00:00,724.6368
2014-05-05 15:00:00,424.95566400000007,15964704670152,10.71,49598.0,600037.XSHG,15964704670400,CLOSE,SELL,歌华有线,531.1945800000001,2014-05-05 15:00:00,956.1502440000002
2014-05-05 15:00:00,52.25289600000001,15964704670153,8.22,7946.0,600289.XSHG,15964704670401,CLOSE,SELL,*ST信通,65.31612,2014-05-05 15:00:00,117.569016
2014-05-05 15:00:00,37.157504,15964704670154,6.88,6751.0,600333.XSHG,15964704670402,CLOSE,SELL,长春燃气,46.44688,2014-05-05 15:00:00,83.60438400000001
